Run,TID,L1_hit,L2_hit,DRAM_hit,N_accesses,N_mem_stalls,N_L2_mem_stalls,N_L2_miss_mem_stalls,L1_cycles,L2_cycles,DRAM_cycles
ccs_qcd_LARC_C,1,99.3,0.15015,0.549850000000006,294479685,,,,,,
ccs_qcd_LARC_C,2,99.27,0.156585,0.573414999999997,294720780,,,,,,
ccs_qcd_LARC_C,3,99.27,0.156585,0.573414999999997,294724354,,,,,,
ccs_qcd_LARC_C,4,98.59,0.302445,1.10755499999999,317938034,,,,,,
ccs_qcd_LARC_C,5,98.5,0.32175,1.17825000000001,317752538,,,,,,
ccs_qcd_LARC_C,6,98.49,0.323895,1.18610500000001,317636206,,,,,,
ccs_qcd_LARC_C,7,98.49,0.323895,1.18610500000001,317688241,,,,,,
ccs_qcd_LARC_C,8,98.54,0.31317,1.14682999999999,317750614,,,,,,
ccs_qcd_LARC_C,9,98.48,0.32604,1.19395999999999,317721834,,,,,,
ccs_qcd_LARC_C,10,98.53,0.315315,1.154685,317617915,,,,,,
ccs_qcd_LARC_C,11,98.46,0.33033,1.20967,317618329,,,,,,
ccs_qcd_LARC_C,12,98.51,0.319605,1.170395,317900583,,,,,,
ccs_qcd_LARC_C,13,98.49,0.323895,1.18610500000001,317785242,,,,,,
ccs_qcd_LARC_C,14,98.48,0.32604,1.19395999999999,317678803,,,,,,
ccs_qcd_LARC_C,15,98.49,0.323895,1.18610500000001,317706720,,,,,,
ccs_qcd_LARC_C,16,98.57,0.306735,1.123265,317846811,,,,,,
ccs_qcd_LARC_C,17,98.48,0.32604,1.19395999999999,317640420,,,,,,
ccs_qcd_LARC_C,18,98.47,0.328185,1.201815,317642989,,,,,,
ccs_qcd_LARC_C,19,98.47,0.328185,1.201815,317659150,,,,,,
ccs_qcd_LARC_C,20,98.51,0.319605,1.170395,317890848,,,,,,
ccs_qcd_LARC_C,21,98.46,0.33033,1.20967,317670929,,,,,,
ccs_qcd_LARC_C,22,98.46,0.33033,1.20967,317591782,,,,,,
ccs_qcd_LARC_C,23,98.46,0.33033,1.20967,317609352,,,,,,
ccs_qcd_LARC_C,24,98.5,0.32175,1.17825000000001,317859615,,,,,,
ccs_qcd_LARC_C,25,98.49,0.323895,1.18610500000001,317780270,,,,,,
ccs_qcd_LARC_C,26,98.5,0.32175,1.17825000000001,317726651,,,,,,
ccs_qcd_LARC_C,27,98.55,0.311025,1.138975,317673774,,,,,,
ccs_qcd_LARC_C,28,98.52,0.31746,1.16254000000001,317890389,,,,,,
ccs_qcd_LARC_C,29,98.49,0.323895,1.18610500000001,317732259,,,,,,
ccs_qcd_LARC_C,30,98.49,0.323895,1.18610500000001,317591473,,,,,,
ccs_qcd_LARC_C,31,98.48,0.32604,1.19395999999999,317628986,,,,,,
cg.B.x_A64FX,0,95.13,4.363033,0.506967000000003,450273584,25694234568,21887174212,2001380387,155023183623,136128625122,41643612164
cg.B.x_A64FX,1,94.84,4.622844,0.537155999999996,450228560,25209637690,21326267528,1998749729,157130562380,135959793132,41810719720
cg.B.x_A64FX,2,95.71,3.843411,0.446589000000003,450347610,25429439464,21576518691,1986110165,156607982883,137155811391,41885746672
cg.B.x_A64FX,3,94.59,4.846819,0.563181,450320537,25203192972,21348627574,1967258736,156505239550,134730240608,41204229836
cg.B.x_A64FX,4,96.1,3.49401,0.405990000000003,450528250,25694343686,21829111961,2002281391,155341365410,136146336414,41541196312
cg.B.x_A64FX,5,96.06,3.529846,0.410153999999992,450512581,25393427122,21484588195,2014301639,155886084585,135842695170,41488116824
cg.B.x_A64FX,6,96.35,3.270035,0.379964999999999,450582873,25750321581,21893260922,2000422308,155333993012,137029042145,41597357032
cg.B.x_A64FX,7,97.1,2.59811,0.30189,450683383,25739133862,21839136685,2011230127,155147574824,137159918486,41624234960
cg.B.x_A64FX,8,97.06,2.633946,0.306054000000003,450717898,25968681748,22114123797,1986677524,154063077322,136591380213,41517808948
cg.B.x_A64FX,9,98.27,1.549907,0.180092999999999,450838234,25944656306,22071723891,1990702246,154796915680,138271835321,41833493548
cg.B.x_A64FX,10,97.86,1.917226,0.222774000000001,450887433,25774401014,21894277223,1995806726,154946014685,136561001857,41572922776
cg.B.x_A64FX,11,98.59,1.263219,0.14678099999999,450958749,26060031907,22212808821,1981756314,155337172650,138105241894,41755584948
ft.B.x_A64FX,0,55.84,40.437312,3.722688,422218316,4873826392,964829087,503959402,41284191575,34892937663,16558203200
ft.B.x_A64FX,1,55.92,40.364056,3.71594400000001,422367347,4776808261,891822639,494643909,41190522164,34694404399,16522065560
ft.B.x_A64FX,2,55.56,40.693708,3.74629200000001,422090518,4754735704,902182736,481465164,41311404508,34650789762,16685892608
ft.B.x_A64FX,3,55.03,41.179029,3.79097100000001,421713487,4776116816,919690836,479239038,41384770119,34658748272,16044052948
ft.B.x_A64FX,4,55.9,40.38237,3.71763000000001,422334457,4833688883,932686698,493129027,40948053850,34658770315,16141618724
ft.B.x_A64FX,5,55.18,41.041674,3.77832600000001,421792923,4787844686,916083898,478990763,41312740139,34719972587,16418896340
ft.B.x_A64FX,6,56.15,40.153445,3.696555,422577814,4831799641,928671966,486818678,40941569196,34760821227,16129483524
ft.B.x_A64FX,7,56.11,40.190073,3.699927,422487876,4886800580,935777259,501939301,40719961326,34797323495,16386637960
ft.B.x_A64FX,8,55.02,41.188186,3.791814,421812222,4872220452,969852785,492587768,40895673159,34384578660,16353832572
ft.B.x_A64FX,9,55.42,40.821906,3.758094,422075453,4843400613,1003026617,483272635,41248282383,34526957969,16578158520
ft.B.x_A64FX,10,55.22,41.005046,3.77495400000001,421816358,4881277047,968724907,497715206,40751830251,34300022276,16794544536
ft.B.x_A64FX,11,54.98,41.224814,3.795186,421824796,4874520915,1007544506,486259691,41231628152,34495655170,16130750020
qws_smol_A64FX,0,99.65,0.34664,0.003360000000001,446662511,,,,,,
qws_smol_A64FX,1,99.84,0.158464,0.001536000000002,448800343,,,,,,
qws_smol_A64FX,2,99.79,0.207984,0.002015999999998,449876583,,,,,,
qws_smol_A64FX,3,99.82,0.178272,0.001728,448618158,,,,,,
qws_smol_A64FX,4,99.84,0.158464,0.001536000000002,448272794,,,,,,
qws_smol_A64FX,5,99.86,0.138656,0.001344000000003,448206297,,,,,,
qws_smol_A64FX,6,99.87,0.128752,0.00124799999999,448295040,,,,,,
qws_smol_A64FX,7,99.84,0.158464,0.001536000000002,448697140,,,,,,
qws_smol_A64FX,8,99.84,0.158464,0.001536000000002,448329889,,,,,,
qws_smol_A64FX,9,99.84,0.158464,0.001536000000002,448570379,,,,,,
qws_smol_A64FX,10,99.84,0.158464,0.001536000000002,448263855,,,,,,
qws_smol_A64FX,11,99.84,0.158464,0.001536000000002,448448634,,,,,,
qws_smol_A64FX_32,0,99.65,0.201285,0.148714999999996,319918072,,,,,,
qws_smol_A64FX_32,1,99.71,0.166779,0.123221000000001,320680954,,,,,,
qws_smol_A64FX_32,2,99.74,0.149526,0.110474000000011,320667291,,,,,,
qws_smol_A64FX_32,3,99.72,0.161028,0.118971999999999,320917762,,,,,,
qws_smol_A64FX_32,4,99.74,0.149526,0.110474000000011,320579701,,,,,,
qws_smol_A64FX_32,5,99.73,0.155277,0.114722999999998,320719640,,,,,,
qws_smol_A64FX_32,6,99.73,0.155277,0.114722999999998,320483209,,,,,,
qws_smol_A64FX_32,7,99.7,0.17253,0.127470000000002,320838832,,,,,,
qws_smol_A64FX_32,8,99.73,0.155277,0.114722999999998,320486493,,,,,,
qws_smol_A64FX_32,9,99.73,0.155277,0.114722999999998,320553456,,,,,,
qws_smol_A64FX_32,10,99.71,0.166779,0.123221000000001,320406770,,,,,,
qws_smol_A64FX_32,11,99.73,0.155277,0.114722999999998,320550425,,,,,,
qws_smol_A64FX_32,12,99.73,0.155277,0.114722999999998,320550425,,,,,,
qws_smol_A64FX_32,13,99.74,0.149526,0.110474000000011,320614338,,,,,,
qws_smol_A64FX_32,14,99.74,0.149526,0.110474000000011,320648298,,,,,,
qws_smol_A64FX_32,15,99.76,0.138024,0.101975999999993,320664065,,,,,,
qws_smol_A64FX_32,16,99.74,0.149526,0.110474000000011,320507521,,,,,,
qws_smol_A64FX_32,17,99.71,0.166779,0.123221000000001,320599139,,,,,,
qws_smol_A64FX_32,18,99.73,0.155277,0.114722999999998,320428990,,,,,,
qws_smol_A64FX_32,19,99.7,0.17253,0.127470000000002,320479601,,,,,,
qws_smol_A64FX_32,20,99.73,0.155277,0.114722999999998,320451900,,,,,,
qws_smol_A64FX_32,21,99.74,0.149526,0.110474000000011,320425859,,,,,,
qws_smol_A64FX_32,22,99.72,0.161028,0.118971999999999,320472000,,,,,,
qws_smol_A64FX_32,23,99.75,0.143775,0.106224999999995,320425111,,,,,,
qws_smol_A64FX_32,24,99.75,0.143775,0.106224999999995,320425111,,,,,,
qws_smol_A64FX_32,25,99.72,0.161028,0.118971999999999,320716505,,,,,,
qws_smol_A64FX_32,26,99.7,0.17253,0.127470000000002,320530896,,,,,,
qws_smol_A64FX_32,27,99.73,0.155277,0.114722999999998,320823786,,,,,,
qws_smol_A64FX_32,28,99.72,0.161028,0.118971999999999,320563549,,,,,,
qws_smol_A64FX_32,29,99.72,0.161028,0.118971999999999,320524299,,,,,,
qws_smol_A64FX_32,30,99.74,0.149526,0.110474000000011,320598347,,,,,,
qws_smol_A64FX_32,31,99.72,0.161028,0.118971999999999,320494579,,,,,,
qws_smol_LARC_C,0,99.65,0.348355,0.001644999999996,319918072,,,,,,
qws_smol_LARC_C,1,99.8,0.19906,0.00094,320680954,,,,,,
qws_smol_LARC_C,2,99.83,0.169201,0.000799000000001,320667291,,,,,,
qws_smol_LARC_C,3,99.81,0.189107,0.000892999999991,320917762,,,,,,
qws_smol_LARC_C,4,99.84,0.159248,0.000751999999991,320579701,,,,,,
qws_smol_LARC_C,5,99.83,0.169201,0.000799000000001,320719640,,,,,,
qws_smol_LARC_C,6,99.81,0.189107,0.000892999999991,320483209,,,,,,
qws_smol_LARC_C,7,99.79,0.209013,0.000986999999995,320838832,,,,,,
qws_smol_LARC_C,8,99.85,0.149295,0.000705000000011,320486493,,,,,,
qws_smol_LARC_C,9,99.84,0.159248,0.000751999999991,320553456,,,,,,
qws_smol_LARC_C,10,99.81,0.189107,0.000892999999991,320406770,,,,,,
qws_smol_LARC_C,11,99.83,0.169201,0.000799000000001,320550425,,,,,,
qws_smol_LARC_C,12,99.83,0.169201,0.000799000000001,320550425,,,,,,
qws_smol_LARC_C,13,99.84,0.159248,0.000751999999991,320614338,,,,,,
qws_smol_LARC_C,14,99.84,0.159248,0.000751999999991,320648298,,,,,,
qws_smol_LARC_C,15,99.85,0.149295,0.000705000000011,320664065,,,,,,
qws_smol_LARC_C,16,99.84,0.159248,0.000751999999991,320507521,,,,,,
qws_smol_LARC_C,17,99.82,0.179154,0.00084600000001,320599139,,,,,,
qws_smol_LARC_C,18,99.85,0.149295,0.000705000000011,320428990,,,,,,
qws_smol_LARC_C,19,99.82,0.179154,0.00084600000001,320479601,,,,,,
qws_smol_LARC_C,20,99.84,0.159248,0.000751999999991,320451900,,,,,,
qws_smol_LARC_C,21,99.85,0.149295,0.000705000000011,320425859,,,,,,
qws_smol_LARC_C,22,99.83,0.169201,0.000799000000001,320472000,,,,,,
qws_smol_LARC_C,23,99.86,0.139342,0.000658000000001,320425111,,,,,,
qws_smol_LARC_C,24,99.86,0.139342,0.000658000000001,320425111,,,,,,
qws_smol_LARC_C,25,99.84,0.159248,0.000751999999991,320716505,,,,,,
qws_smol_LARC_C,26,99.81,0.189107,0.000892999999991,320530896,,,,,,
qws_smol_LARC_C,27,99.83,0.169201,0.000799000000001,320823786,,,,,,
qws_smol_LARC_C,28,99.83,0.169201,0.000799000000001,320563549,,,,,,
qws_smol_LARC_C,29,99.82,0.179154,0.00084600000001,320524299,,,,,,
qws_smol_LARC_C,30,99.85,0.149295,0.000705000000011,320598347,,,,,,
qws_smol_LARC_C,31,99.83,0.169201,0.000799000000001,320494579,,,,,,
qws_smol_LARC_A,0,99.65,0.349055,0.000944999999987,319918072,,,,,,
qws_smol_LARC_A,1,99.8,0.19946,0.000540000000001,320680954,,,,,,
qws_smol_LARC_A,2,99.83,0.169541,0.000459000000006,320667291,,,,,,
qws_smol_LARC_A,3,99.81,0.189487,0.000512999999998,320917762,,,,,,
qws_smol_LARC_A,4,99.84,0.159568,0.000432000000004,320579701,,,,,,
qws_smol_LARC_A,5,99.83,0.169541,0.000459000000006,320719640,,,,,,
qws_smol_LARC_A,6,99.81,0.189487,0.000512999999998,320483209,,,,,,
qws_smol_LARC_A,7,99.79,0.209433,0.00056699999999,320838832,,,,,,
qws_smol_LARC_A,8,99.85,0.149595,0.000405000000001,320486493,,,,,,
qws_smol_LARC_A,9,99.84,0.159568,0.000432000000004,320553456,,,,,,
qws_smol_LARC_A,10,99.81,0.189487,0.000512999999998,320406770,,,,,,
qws_smol_LARC_A,11,99.83,0.169541,0.000459000000006,320550425,,,,,,
qws_smol_LARC_A,12,99.83,0.169541,0.000459000000006,320550425,,,,,,
qws_smol_LARC_A,13,99.84,0.159568,0.000432000000004,320614338,,,,,,
qws_smol_LARC_A,14,99.84,0.159568,0.000432000000004,320648298,,,,,,
qws_smol_LARC_A,15,99.85,0.149595,0.000405000000001,320664065,,,,,,
qws_smol_LARC_A,16,99.84,0.159568,0.000432000000004,320507521,,,,,,
qws_smol_LARC_A,17,99.82,0.179514,0.000486000000009,320599139,,,,,,
qws_smol_LARC_A,18,99.85,0.149595,0.000405000000001,320428990,,,,,,
qws_smol_LARC_A,19,99.82,0.179514,0.000486000000009,320479601,,,,,,
qws_smol_LARC_A,20,99.84,0.159568,0.000432000000004,320451900,,,,,,
qws_smol_LARC_A,21,99.85,0.149595,0.000405000000001,320425859,,,,,,
qws_smol_LARC_A,22,99.83,0.169541,0.000459000000006,320472000,,,,,,
qws_smol_LARC_A,23,99.86,0.139622,0.000377999999998,320425111,,,,,,
qws_smol_LARC_A,24,99.86,0.139622,0.000377999999998,320425111,,,,,,
qws_smol_LARC_A,25,99.84,0.159568,0.000432000000004,320716505,,,,,,
qws_smol_LARC_A,26,99.81,0.189487,0.000512999999998,320530896,,,,,,
qws_smol_LARC_A,27,99.83,0.169541,0.000459000000006,320823786,,,,,,
qws_smol_LARC_A,28,99.83,0.169541,0.000459000000006,320563549,,,,,,
qws_smol_LARC_A,29,99.82,0.179514,0.000486000000009,320524299,,,,,,
qws_smol_LARC_A,30,99.85,0.149595,0.000405000000001,320598347,,,,,,
qws_smol_LARC_A,31,99.83,0.169541,0.000459000000006,320494579,,,,,,
qws_A64FX,0,98.82,0.229982,0.950018,457977555,,,,,,
qws_A64FX,1,99.45,0.107195,0.442804999999993,444939562,,,,,,
qws_A64FX,2,99.45,0.107195,0.442804999999993,444941686,,,,,,
qws_A64FX,3,99.45,0.107195,0.442804999999993,444941007,,,,,,
qws_A64FX,4,99.45,0.107195,0.442804999999993,444942944,,,,,,
qws_A64FX,5,99.45,0.107195,0.442804999999993,444937366,,,,,,
qws_A64FX,6,99.45,0.107195,0.442804999999993,444939013,,,,,,
qws_A64FX,7,99.45,0.107195,0.442804999999993,444943302,,,,,,
qws_A64FX,8,99.45,0.107195,0.442804999999993,444936062,,,,,,
qws_A64FX,9,99.45,0.107195,0.442804999999993,444938814,,,,,,
qws_A64FX,10,99.45,0.107195,0.442804999999993,444939037,,,,,,
qws_A64FX,11,99.46,0.105246,0.434754000000012,444990110,,,,,,
qws_A64FX_32,0,98.82,0.097822,1.08217800000001,327065763,,,,,,
qws_A64FX_32,1,99.18,0.067978,0.752021999999997,319759675,,,,,,
qws_A64FX_32,2,99.18,0.067978,0.752021999999997,319764879,,,,,,
qws_A64FX_32,3,99.18,0.067978,0.752021999999997,319760387,,,,,,
qws_A64FX_32,4,99.17,0.068807,0.761192999999992,319758929,,,,,,
qws_A64FX_32,5,99.18,0.067978,0.752021999999997,319761154,,,,,,
qws_A64FX_32,6,99.18,0.067978,0.752021999999997,319760883,,,,,,
qws_A64FX_32,7,99.17,0.068807,0.761192999999992,319756759,,,,,,
qws_A64FX_32,8,99.17,0.068807,0.761192999999992,319757579,,,,,,
qws_A64FX_32,9,99.18,0.067978,0.752021999999997,319758336,,,,,,
qws_A64FX_32,10,99.18,0.067978,0.752021999999997,319756112,,,,,,
qws_A64FX_32,11,99.18,0.067978,0.752021999999997,319756112,,,,,,
qws_A64FX_32,12,99.17,0.068807,0.761192999999992,319759007,,,,,,
qws_A64FX_32,13,99.18,0.067978,0.752021999999997,319901858,,,,,,
qws_A64FX_32,14,99.18,0.067978,0.752021999999997,319899610,,,,,,
qws_A64FX_32,15,99.18,0.067978,0.752021999999997,319896357,,,,,,
qws_A64FX_32,16,99.18,0.067978,0.752021999999997,319900858,,,,,,
qws_A64FX_32,17,99.18,0.067978,0.752021999999997,319895889,,,,,,
qws_A64FX_32,18,99.18,0.067978,0.752021999999997,319899063,,,,,,
qws_A64FX_32,19,99.18,0.067978,0.752021999999997,319898804,,,,,,
qws_A64FX_32,20,99.18,0.067978,0.752021999999997,319899755,,,,,,
qws_A64FX_32,21,99.18,0.067978,0.752021999999997,319899755,,,,,,
qws_A64FX_32,22,99.18,0.067978,0.752021999999997,319894511,,,,,,
qws_A64FX_32,23,99.18,0.067978,0.752021999999997,319898078,,,,,,
qws_A64FX_32,24,99.18,0.067978,0.752021999999997,319899886,,,,,,
qws_A64FX_32,25,99.18,0.067978,0.752021999999997,319898542,,,,,,
qws_A64FX_32,26,99.18,0.067978,0.752021999999997,319898537,,,,,,
qws_A64FX_32,27,99.18,0.067978,0.752021999999997,319898988,,,,,,
qws_A64FX_32,28,99.18,0.067978,0.752021999999997,319895776,,,,,,
qws_A64FX_32,29,99.18,0.067978,0.752021999999997,319896245,,,,,,
qws_A64FX_32,30,99.18,0.067978,0.752021999999997,319892690,,,,,,
qws_A64FX_32,31,99.22,0.064662,0.715338000000003,319970418,,,,,,
qws_LARC_A,0,98.82,0.79001,0.389990000000012,327065763,,,,,,
qws_LARC_A,1,99.54,0.30797,0.152029999999996,319759675,,,,,,
qws_LARC_A,2,99.54,0.30797,0.152029999999996,319764879,,,,,,
qws_LARC_A,3,99.54,0.30797,0.152029999999996,319760387,,,,,,
qws_LARC_A,4,99.54,0.30797,0.152029999999996,319758929,,,,,,
qws_LARC_A,5,99.54,0.30797,0.152029999999996,319761154,,,,,,
qws_LARC_A,6,99.54,0.30797,0.152029999999996,319760883,,,,,,
qws_LARC_A,7,99.54,0.30797,0.152029999999996,319756759,,,,,,
qws_LARC_A,8,99.54,0.30797,0.152029999999996,319757579,,,,,,
qws_LARC_A,9,99.54,0.30797,0.152029999999996,319758336,,,,,,
qws_LARC_A,10,99.54,0.30797,0.152029999999996,319756112,,,,,,
qws_LARC_A,11,99.54,0.30797,0.152029999999996,319756112,,,,,,
qws_LARC_A,12,99.54,0.30797,0.152029999999996,319759007,,,,,,
qws_LARC_A,13,99.55,0.301275,0.148724999999999,319901858,,,,,,
qws_LARC_A,14,99.55,0.301275,0.148724999999999,319899610,,,,,,
qws_LARC_A,15,99.55,0.301275,0.148724999999999,319896357,,,,,,
qws_LARC_A,16,99.55,0.301275,0.148724999999999,319900858,,,,,,
qws_LARC_A,17,99.55,0.301275,0.148724999999999,319895889,,,,,,
qws_LARC_A,18,99.59,0.274495,0.135504999999995,319899063,,,,,,
qws_LARC_A,19,99.59,0.274495,0.135504999999995,319898804,,,,,,
qws_LARC_A,20,99.59,0.274495,0.135504999999995,319899755,,,,,,
qws_LARC_A,21,99.59,0.274495,0.135504999999995,319899755,,,,,,
qws_LARC_A,22,99.55,0.301275,0.148724999999999,319894511,,,,,,
qws_LARC_A,23,99.59,0.274495,0.135504999999995,319898078,,,,,,
qws_LARC_A,24,99.59,0.274495,0.135504999999995,319899886,,,,,,
qws_LARC_A,25,99.59,0.274495,0.135504999999995,319898542,,,,,,
qws_LARC_A,26,99.59,0.274495,0.135504999999995,319898537,,,,,,
qws_LARC_A,27,99.59,0.274495,0.135504999999995,319898988,,,,,,
qws_LARC_A,28,99.59,0.274495,0.135504999999995,319895776,,,,,,
qws_LARC_A,29,99.59,0.274495,0.135504999999995,319896245,,,,,,
qws_LARC_A,30,99.59,0.274495,0.135504999999995,319892690,,,,,,
qws_LARC_A,31,99.59,0.274495,0.135504999999995,319970418,,,,,,
qws_LARC_C,0,98.82,0.731954,0.448046000000005,327065763,,,,,,
qws_LARC_C,1,99.54,0.285338,0.174661999999998,319759675,,,,,,
qws_LARC_C,2,99.54,0.285338,0.174661999999998,319764879,,,,,,
qws_LARC_C,3,99.54,0.285338,0.174661999999998,319760387,,,,,,
qws_LARC_C,4,99.54,0.285338,0.174661999999998,319758929,,,,,,
qws_LARC_C,5,99.54,0.285338,0.174661999999998,319761154,,,,,,
qws_LARC_C,6,99.54,0.285338,0.174661999999998,319760883,,,,,,
qws_LARC_C,7,99.54,0.285338,0.174661999999998,319756759,,,,,,
qws_LARC_C,8,99.54,0.285338,0.174661999999998,319757579,,,,,,
qws_LARC_C,9,99.54,0.285338,0.174661999999998,319758336,,,,,,
qws_LARC_C,10,99.54,0.285338,0.174661999999998,319756112,,,,,,
qws_LARC_C,11,99.54,0.285338,0.174661999999998,319756112,,,,,,
qws_LARC_C,12,99.54,0.285338,0.174661999999998,319759007,,,,,,
qws_LARC_C,13,99.55,0.279135,0.170865000000006,319901858,,,,,,
qws_LARC_C,14,99.55,0.279135,0.170865000000006,319899610,,,,,,
qws_LARC_C,15,99.55,0.279135,0.170865000000006,319896357,,,,,,
qws_LARC_C,16,99.55,0.279135,0.170865000000006,319900858,,,,,,
qws_LARC_C,17,99.55,0.279135,0.170865000000006,319895889,,,,,,
qws_LARC_C,18,99.59,0.254323,0.155676999999997,319899063,,,,,,
qws_LARC_C,19,99.59,0.254323,0.155676999999997,319898804,,,,,,
qws_LARC_C,20,99.59,0.254323,0.155676999999997,319899755,,,,,,
qws_LARC_C,21,99.59,0.254323,0.155676999999997,319899755,,,,,,
qws_LARC_C,22,99.55,0.279135,0.170865000000006,319894511,,,,,,
qws_LARC_C,23,99.59,0.254323,0.155676999999997,319898078,,,,,,
qws_LARC_C,24,99.59,0.254323,0.155676999999997,319899886,,,,,,
qws_LARC_C,25,99.59,0.254323,0.155676999999997,319898542,,,,,,
qws_LARC_C,26,99.59,0.254323,0.155676999999997,319898537,,,,,,
qws_LARC_C,27,99.59,0.254323,0.155676999999997,319898988,,,,,,
qws_LARC_C,28,99.59,0.254323,0.155676999999997,319895776,,,,,,
qws_LARC_C,29,99.59,0.254323,0.155676999999997,319896245,,,,,,
qws_LARC_C,30,99.59,0.254323,0.155676999999997,319892690,,,,,,
qws_LARC_C,31,99.59,0.254323,0.155676999999997,319970418,,,,,,
gen_A64FX,0,99.88,0.115188731424303,0.004811268575708,654553270,,,,,,
gen_A64FX,1,99.74,0.249575584752656,0.010424415247343,655200159,,,,,,
gen_A64FX,2,99.74,0.249575584752656,0.010424415247343,655210266,,,,,,
gen_A64FX,3,99.86,0.134386853328353,0.005613146671649,654611590,,,,,,
gen_A64FX,4,99.75,0.239976523800631,0.010023476199365,655182680,,,,,,
gen_A64FX,5,99.75,0.239976523800631,0.010023476199365,655223089,,,,,,
gen_A64FX,6,99.88,0.115188731424303,0.004811268575708,654546980,,,,,,
gen_A64FX,7,99.75,0.239976523800631,0.010023476199365,655157938,,,,,,
gen_A64FX,8,99.74,0.249575584752656,0.010424415247343,655240043,,,,,,
gen_A64FX,9,99.87,0.124787792376328,0.005212207623671,654608421,,,,,,
gen_A64FX,10,99.75,0.239976523800631,0.010023476199365,655164435,,,,,,
gen_A64FX,11,99.75,0.239976523800631,0.010023476199365,655210868,,,,,,
gen_A64FX_32,0,99.88,0.095153776882342,0.024846223117663,654596737,,,,,,
gen_A64FX_32,1,99.6,0.317179256274472,0.082820743725534,662118189,,,,,,
gen_A64FX_32,2,99.59,0.325108737681334,0.084891262318664,661666155,,,,,,
gen_A64FX_32,3,99.59,0.325108737681334,0.084891262318664,662494444,,,,,,
gen_A64FX_32,4,99.6,0.317179256274472,0.082820743725534,661886251,,,,,,
gen_A64FX_32,5,99.59,0.325108737681334,0.084891262318664,662291520,,,,,,
gen_A64FX_32,6,99.6,0.317179256274472,0.082820743725534,662018405,,,,,,
gen_A64FX_32,7,99.59,0.325108737681334,0.084891262318664,662782371,,,,,,
gen_A64FX_32,8,99.88,0.095153776882342,0.024846223117663,654536468,,,,,,
gen_A64FX_32,9,99.59,0.325108737681334,0.084891262318664,662070037,,,,,,
gen_A64FX_32,10,99.59,0.325108737681334,0.084891262318664,661887600,,,,,,
gen_A64FX_32,11,99.57,0.340967700495057,0.08903229950495,662889864,,,,,,
gen_A64FX_32,12,99.58,0.333038219088196,0.086961780911807,662532086,,,,,,
gen_A64FX_32,13,99.59,0.325108737681334,0.084891262318664,662196963,,,,,,
gen_A64FX_32,14,99.6,0.317179256274472,0.082820743725534,662044856,,,,,,
gen_A64FX_32,15,99.59,0.325108737681334,0.084891262318664,661782737,,,,,,
gen_A64FX_32,16,99.74,0.206166516578407,0.053833483421599,654533911,,,,,,
gen_A64FX_32,17,99.6,0.317179256274472,0.082820743725534,661869547,,,,,,
gen_A64FX_32,18,99.6,0.317179256274472,0.082820743725534,662200672,,,,,,
gen_A64FX_32,19,99.6,0.317179256274472,0.082820743725534,662377813,,,,,,
gen_A64FX_32,20,99.61,0.30924977486761,0.080750225132391,661545686,,,,,,
gen_A64FX_32,21,99.59,0.325108737681334,0.084891262318664,662207367,,,,,,
gen_A64FX_32,22,99.6,0.317179256274472,0.082820743725534,662263230,,,,,,
gen_A64FX_32,23,99.59,0.325108737681334,0.084891262318664,662250551,,,,,,
gen_A64FX_32,24,99.74,0.206166516578407,0.053833483421599,654533505,,,,,,
gen_A64FX_32,25,99.6,0.317179256274472,0.082820743725534,661953858,,,,,,
gen_A64FX_32,26,99.58,0.333038219088196,0.086961780911807,662482514,,,,,,
gen_A64FX_32,27,99.6,0.317179256274472,0.082820743725534,661588470,,,,,,
gen_A64FX_32,28,99.58,0.333038219088196,0.086961780911807,662687637,,,,,,
gen_A64FX_32,29,99.58,0.333038219088196,0.086961780911807,662554226,,,,,,
gen_A64FX_32,30,99.59,0.325108737681334,0.084891262318664,662091541,,,,,,
gen_A64FX_32,31,99.57,0.340967700495057,0.08903229950495,662863070,,,,,,
gen_LARC_C,0,99.88,0.118657576467975,0.001342423532023,654596737,,,,,,
gen_LARC_C,1,99.6,0.39552525489325,0.004474745106762,662118189,,,,,,
gen_LARC_C,2,99.59,0.405413386265581,0.004586613734418,661666155,,,,,,
gen_LARC_C,3,99.59,0.405413386265581,0.004586613734418,662494444,,,,,,
gen_LARC_C,4,99.6,0.39552525489325,0.004474745106762,661886251,,,,,,
gen_LARC_C,5,99.59,0.405413386265581,0.004586613734418,662291520,,,,,,
gen_LARC_C,6,99.6,0.39552525489325,0.004474745106762,662018405,,,,,,
gen_LARC_C,7,99.59,0.405413386265581,0.004586613734418,662782371,,,,,,
gen_LARC_C,8,99.88,0.118657576467975,0.001342423532023,654536468,,,,,,
gen_LARC_C,9,99.59,0.405413386265581,0.004586613734418,662070037,,,,,,
gen_LARC_C,10,99.59,0.405413386265581,0.004586613734418,661887600,,,,,,
gen_LARC_C,11,99.57,0.425189649010244,0.004810350989757,662889864,,,,,,
gen_LARC_C,12,99.58,0.415301517637912,0.004698482362087,662532086,,,,,,
gen_LARC_C,13,99.59,0.405413386265581,0.004586613734418,662196963,,,,,,
gen_LARC_C,14,99.6,0.39552525489325,0.004474745106762,662044856,,,,,,
gen_LARC_C,15,99.59,0.405413386265581,0.004586613734418,661782737,,,,,,
gen_LARC_C,16,99.74,0.257091415680613,0.002908584319385,654533911,,,,,,
